Order/PO Number,External ID,Model Number,ASIN,Merchant Sku,Title,List Price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor Code,Fulfillment Center,Consolidation ID,Condition,Order Date,Is Back Order,Freight Terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency Code,External Id Type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio
47EV8R2T,655258854839,K7401-F2267,B079SCK5W9,,"HomePop Modern Square Metal X-Base Ottoman, Onyx",$89.99,29%,$64.31,1,1,1,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258854822,K7701.24-F2283,B07B3SVWS4,,"HomePop Dinah Modern Counter Height Barstool, 24-inch, Brown",$149.99,10%,$134.67,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258854891,K7703-F2273,B07BQR44QS,,"HomePop Round Upholstered Storage Ottoman, Teal Linen",$112.99,17%,$93.66,5,5,5,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258856161,N6354-E074,B07CCGLSSQ,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Dark Brown Faux Leather",$137.36,0%,$137.36,22,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258857533,N8264-F2110,B07FZRGCF5,,"HomePop Large Button Tufted Round Storage Ottoman, Navy",$93.66,0%,$93.66,12,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258860199,N8264-YDQY-2,B07WS3RZKK,,"HomePop Storage Ottoman, Light Brown",$124.58,21%,$98.78,14,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258860182,N8264-E903,B07WYD1XGT,,"HomePop Storage Ottoman, Gray",$124.58,21%,$98.78,15,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47EV8R2T,655258861295,K6499-A727,B093TN2BKM,,"HomePop Velvet Swoop Arm Accent Chair, Multi-Colored Paisley Print",$308.99,44%,$171.71,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,SCK1,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258827161,K6378-F1374,B00FAQKILA,,"HomePop Parsons Classic Button Tufted Accent Dining Chair, Set of 2, Aqua",$150.42,0%,$150.42,23,23,23,0,0,12-Oct-2021,18-Oct-2021,Ship,08-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258844526,N6354-F1133,B01DGBYO5G,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Red Floral Chenille",$144.70,8%,$133.44,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258818428,K1136-F662,B071D9BWS1,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Blue Damask",$99.99,23%,$76.64,3,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258838303,K6805-F2056,B071XZ2ZTK,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Blue and Cream",$172.46,0%,$172.46,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258849415,K6499-A769,B0757WW6RP,,"HomePop Swoop Arm Accent Chair, Grey Trellis",$199.99,33%,$133.59,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,K6858.29-A793,K6858.29-A793,B07585JGS3,,"HomePop Upholstered Counter Height Barstool, 29-Inch, Taupe and Cream",$149.99,21%,$118.64,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,675,1,1,,0%
47RM1JYM,655258853450,K6858.29-A825,B077NWNRZN,,"HomePop Upholstered Counter Height Barstool, 29-Inch, Gray Lattice",$139.99,11%,$124.56,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258855249,K7351-J014,B07FHMRQDW,,"Spatial Order Half-Moon Modern Metal and Glass Accent Table, Gold",$48.83,0%,$48.83,12,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258858035,K6876-F2337,B07H637RY4,,HomePop Youth Upholstered Club Chair with Storage Drawer,$149.99,25%,$112.50,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
47RM1JYM,655258851654,K7052-1501-5,B07P1DFD8H,,"HomePop Layla Button Tufted Bench with Decorative Wood Legs, Natural",$224.99,9%,$205.20,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
48LG5VHO,655258818145,K2380-E169,B005TX6084,,"HomePop Faux Leather Square Storage Ottoman Coffee Table with Wood Legs, Black",$259.99,70%,$76.91,30,30,30,0,0,16-Oct-2021,23-Oct-2021,Ship,23-Oct-2021,AC - Accepted: In stock,,KINEB,LAS6,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
48LG5VHO,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$142.99,44%,$79.71,3,0,0,0,0,16-Oct-2021,23-Oct-2021,Ship,16-Oct-2021,OS - Cancelled: Out of stock,,KINEB,LAS6,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
48LG5VHO,655258855720,K6499-F2207,B07C62ZNHG,,"HomePop Swoop Arm Accent Chair, Tan",$163.52,0%,$163.52,1,0,0,0,0,16-Oct-2021,23-Oct-2021,Ship,16-Oct-2021,R2 - Cancelled: Invalid product information,,KINEB,LAS6,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258812525,N5762-E155,B002HWS7Y0,,"HomePop Leatherette Tufted Square Storage Ottoman with Hinged Lid, Brown",$59.99,38%,$37.08,59,59,59,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258818121,K2380-E155,B005TX6020,,"HomePop Faux Leather Square Storage Ottoman Coffee Table with Wood Legs, Brown",$129.00,40%,$76.91,30,30,30,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258819159,N6354-F923,B0095BBE5A,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Sienna Toned Circle",$229.99,35%,$149.85,2,2,2,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258827208,K6380-F1326,B00FAQKHSO,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Natural Linen",$265.99,41%,$157.99,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258828281,K6410-F1423,B00YLB47FI,,"HomePop Upholstered Entryway Bench with Wood Shelf, Orange Suzani",$177.99,24%,$134.89,20,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,21,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258844588,K6862-E844,B01DGBYJQU,,"HomePop Round Leatherette Storage Ottoman with Lid, Charcoal Grey",$154.99,50%,$77.28,20,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258844595,K6862-E845,B01DGBYJU6,,"HomePop Round Leatherette Storage Ottoman with Lid, Moss Green",$154.99,50%,$77.61,10,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258844618,K6862-E847,B01DGBYT0G,,"HomePop Round Leatherette Storage Ottoman with Lid, Cinnamon Red",$147.99,48%,$77.61,10,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258844816,K4286-E848,B01DGBYYSS,,"HomePop Leatherette Square Tufted Backless Counter Height Stool, 24-inch, Ivory",$117.99,41%,$70.13,2,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258846025,K4004.24,B01LYP8V34,,"HomePop Tristan Swivel Counter Height Stool, Tan",$127.99,47%,$67.45,10,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258842409,N6302-F1570,B01LZYT4TH,,"HomePop Modern Storage Bench with Hinged Lid, Navy",$103.99,12%,$92.00,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258841358,K6805-B215,B01M0AH496,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Velvet",$285.99,48%,$149.85,2,2,2,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258839492,K6995-F971,B06ZY2Q2HW,,"HomePop Parsons Modern Dining Chair, Single Pack, Pink Coral",$180.99,53%,$84.30,3,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838211,K6805-F2059,B06ZYC7SZR,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy and Floral",$285.99,39%,$174.83,4,4,4,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258847466,K6958-B123,B06ZZS6N79,,"HomePop Velvet Tufted Ottoman with Metal Base, Blue",$142.99,36%,$91.97,2,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838051,K6384NP-F2053,B071NTWHWD,,"HomePop Large Upholstered Rectangular Storage Ottoman Bench with Hinged Lid, Green Geometric",$216.99,38%,$134.62,3,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258839270,N7697S-F1539,B071NV4X83,,"HomePop Upholstered Storage Ottoman with Hinged Lid, Teal",$69.31,0%,$69.31,4,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838273,K6805-F2062,B071R7FRT6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Blue and Lattice Cream",$174.83,0%,$174.83,5,5,5,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838099,K6805-F2052,B071XYMXC3,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Grey and Cream Geometric",$179.51,0%,$179.51,14,14,14,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258822715,K1136-F975,B071XZ2VQ6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Brown Sage Leaf",$154.99,51%,$76.64,18,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838259,K6805-F2063,B071Y73ZHP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Shades Blue",$266.99,35%,$174.83,2,2,2,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258839645,K6805-F2088,B071Y7Q1YD,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Dark Blue",$154.99,51%,$76.64,8,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$265.99,34%,$174.83,4,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258819135,N6354-F827,B072VM5YMB,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Blue and Brown Paisley",$313.25,54%,$144.86,6,6,6,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$139.99,50%,$70.36,13,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258849101,K7579-B220,B0757WR64L,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Pink",$129.99,23%,$99.64,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,2,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258845950,K6805-A793,B07583RPSL,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Taupe and Cream Medallion",$249.99,28%,$179.51,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258849118,K7579-B214,B075849CLT,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Grey",$129.99,23%,$99.64,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258848500,K6171-B229,B0758577B5,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Dark Gray",$133.00,45%,$73.06,7,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258850497,K7576.24-A793,B075857RWV,,"HomePop Parsons Classic Upholstered High Back Curved Top Barstool, 24-inch, Suri Brown",$149.99,22%,$116.50,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258853412,K7575-F2060,B076HD56KX,,"HomePop Parsons Classic Upholstered Accent Dining Chair with Curved Top, Set of 2, Grey Stripe",$189.99,4%,$182.32,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$145.99,45%,$79.71,18,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$93.66,0%,$93.66,3,3,3,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854280,K6859-A832,B079S77RC5,,"HomePop by Kinfine Fabric Upholstered Chair - Barrel Shaped Accent Chair, Grey Medallion",$162.23,0%,$162.23,11,11,11,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854860,K7703-F1147,B079S8Y9MZ,,"HomePop Round Upholstered Storage Ottoman, Black Geo",$112.99,17%,$93.66,8,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854792,K7701.24-F2280,B07B3R829Q,,"HomePop Dinah Modern Counter Height Barstool, 24-inch, Blue",$134.67,0%,$134.67,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258849866,K6380-F2164,B07BQBPNGH,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Tan",$229.99,22%,$179.51,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854891,K7703-F2273,B07BQR44QS,,"HomePop Round Upholstered Storage Ottoman, Teal Linen",$112.99,17%,$93.66,2,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258854914,K7342-F2267,B07BWH73KV,,"HomePop Square Storage Ottoman with Lift Off Lid, Onyx",$79.99,8%,$73.88,9,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258849262,K6499-B228,B07BYK1C5C,,"HomePop Velvet Swoop Arm Accent Chair, Dark Green",$199.99,18%,$163.52,13,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258850930,K7246-J014,B07BYZF9NW,,"HomePop Hourglass Metal Accent Table Mirror Top, Gold",$88.00,15%,$75.05,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258856291,K7716-F2298,B07C6DCZ72,,"HomePop Round Tweed Storage Ottoman, Teal Tweed",$89.99,18%,$73.71,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258856161,N6354-E074,B07CCGLSSQ,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Dark Brown Faux Leather",$137.36,0%,$137.36,7,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,2,2,2,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258853634,K7658-B227,B07DPQYZH8,,"HomePop Faux Fur Poof Ottoman, White",$99.99,14%,$85.84,2,2,2,0,0,08-Nov-2021,15-Nov-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258852132,K7401-F2237,B07DPRS2XX,,"HomePop K7401-F2237 Ottoman, Charcol",$89.99,29%,$64.31,1,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258853672,K6171-F2250,B07DPSGG9Y,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Indigo",$130.99,44%,$72.81,18,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
4B4EFYRX,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$125.99,37%,$79.71,11,0,0,0,0,08-Nov-2021,15-Nov-2021,Ship,08-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CLT3,,Confirmed,08-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
